2082.1513671875, 2079.230712890625, 349.7397155761719
2083.678955078125, 2080.89111328125, 666.7924194335938
2085.138427734375, 2082.4912109375, 951.9263305664062
2086.5302734375, 2090.71630859375, 436.7623596191406
2087.854248046875, 2098.955810546875, -349.18310546875
2089.10986328125, 2107.19677734375, -1897.6033935546875
2090.297607421875, 2115.447265625, -1352.3671875
2091.4169921875, 2123.69677734375, -1651.3092041015625
2092.468017578125, 2131.610595703125, -2720.926025390625
2093.45068359375, 2130.391845703125, -3484.418212890625
2094.36474609375, 2101.21435546875, -3590.950439453125
2095.210693359375, 2072.044921875, -255.25149536132812
2095.98779296875, 2043.9107666015625, 1983.333984375
2096.6962890625, 2039.53271484375, 1983.333984375
2097.336181640625, 2035.68310546875, 1983.333984375
2097.9072265625, 2043.9447021484375, 1983.333984375
2098.40966796875, 2052.205810546875, 1983.333984375
2098.843017578125, 2060.467041015625, 1983.333984375
2099.207763671875, 2068.727294921875, 1983.333984375
2099.503662109375, 2076.987548828125, 1983.333984375
2099.730712890625, 2085.245849609375, 1983.333984375
2099.888916015625, 2093.504150390625, 1698.3675537109375
2099.978271484375, 2101.761474609375, 493.2684631347656
2099.99853515625, 2110.0185546875, -154.39935302734375
2099.949951171875, 2118.275634765625, -1720.130859375
2099.83251953125, 2126.532470703125, -1340.0435791015625
2099.646240234375, 2134.440185546875, -1905.2940673828125
2099.39111328125, 2133.201904296875, -2329.81884765625
2099.06689453125, 2104.028076171875, -2258.17333984375
2098.674072265625, 2074.85400390625, 605.7398071289062
2098.212158203125, 2046.7318115234375, 1983.333984375
2097.681640625, 2042.53466796875, 1983.333984375
2097.08251953125, 2042.8834228515625, 1983.333984375
2096.41455078125, 2051.141357421875, 1983.333984375
2095.677978515625, 2059.399658203125, 1983.333984375
2094.872802734375, 2067.658203125, 1983.333984375
2093.9990234375, 2075.9169921875, 1983.333984375
2093.056640625, 2084.17578125, 1982.1099853515625
2092.046142578125, 2092.434814453125, 920.0767211914062
2090.967041015625, 2100.694091796875, -215.49327087402344
2089.819580078125, 2108.953125, -1873.309814453125
2088.604248046875, 2117.212890625, -1706.298828125
2087.320556640625, 2125.472412109375, -2639.8310546875
2085.968994140625, 2133.732177734375, -4626.67431640625
2084.54931640625, 2141.637939453125, -7000.0
2083.061767578125, 2140.3857421875, -7000.0
2081.506591796875, 2111.215087890625, -6702.4736328125
2079.8837890625, 2082.044189453125, -3267.16455078125
2078.193603515625, 2052.873291015625, -182.69593811035156
2076.435791015625, 2023.702880859375, 1983.333984375
2074.61083984375, 1995.7886962890625, 1983.333984375
2072.71875, 1996.1446533203125, 1983.333984375
2070.759521484375, 2004.405029296875, 1983.333984375
2068.7333984375, 2012.6650390625, 1983.333984375
2066.640625, 2020.9251708984375, 1983.333984375
2064.481201171875, 2029.1854248046875, 1983.333984375
2062.25537109375, 2037.445556640625, 1983.333984375
2059.96337890625, 2045.7059326171875, 1983.333984375
2057.60498046875, 2053.966064453125, 1381.6263427734375
2055.1806640625, 2062.226318359375, 529.325927734375
2052.690673828125, 2070.486572265625, -1012.8653564453125
2050.134765625, 2078.746826171875, -889.5191040039062
2047.5135498046875, 2087.0068359375, -2017.66455078125
2044.8271484375, 2094.90771484375, -4301.001953125
2042.0755615234375, 2093.636474609375, -6639.56591796875
2039.259033203125, 2064.466064453125, -5845.1328125
2036.3778076171875, 2035.2952880859375, -2081.77197265625
2033.4320068359375, 2006.124755859375, 1170.5887451171875
2030.4219970703125, 1976.9542236328125, 1983.333984375
2027.3477783203125, 1949.0594482421875, 1983.333984375
2024.209716796875, 1949.4208984375, 1983.333984375
2021.0079345703125, 1957.680908203125, 1983.333984375
2017.7427978515625, 1965.9410400390625, 1983.333984375
2014.414306640625, 1974.201416015625, 1983.333984375
2011.0228271484375, 1982.4615478515625, 1983.333984375
2007.568603515625, 1990.7216796875, 1983.333984375
2004.0518798828125, 1998.98193359375, 1545.1658935546875
2000.4727783203125, 2007.2421875, 716.052490234375
1996.831787109375, 2015.5023193359375, -935.8258056640625
1993.1287841796875, 2023.762451171875, -1047.964111328125
1989.3643798828125, 2032.022705078125, -2530.640380859375
1985.5386962890625, 2040.28271484375, -5322.32666015625
1981.6519775390625, 2048.177978515625, -7000.0
1977.7044677734375, 2046.8887939453125, -7000.0
1973.696533203125, 2017.7183837890625, -7000.0
1969.62841796875, 1988.547607421875, -5468.24169921875
1965.5003662109375, 1959.376953125, -1147.1448974609375
1961.3126220703125, 1930.20654296875, 1550.8438720703125
1957.065673828125, 1901.035888671875, 1983.333984375
1952.759521484375, 1873.5269775390625, 1983.333984375
1948.3946533203125, 1881.786865234375, 1983.333984375
1943.9713134765625, 1890.046875, 1983.333984375
1939.4898681640625, 1898.306884765625, 1983.333984375
1934.9505615234375, 1906.5670166015625, 1983.333984375
1930.353759765625, 1914.8272705078125, 1983.333984375
1925.69970703125, 1923.08740234375, 1263.574951171875
1920.98876953125, 1931.3475341796875, 37.41460037231445
1916.22119140625, 1939.6077880859375, -2120.60693359375
1911.3974609375, 1947.8680419921875, -2841.859130859375
1906.517822265625, 1956.128173828125, -5030.81494140625
1901.58251953125, 1964.388427734375, -7000.0
1896.5921630859375, 1972.27880859375, -7000.0
1891.5467529296875, 1970.9722900390625, -7000.0
1886.4468994140625, 1941.8018798828125, -7000.0
1881.2928466796875, 1912.6312255859375, -6889.90283203125
1876.0848388671875, 1883.4608154296875, -4043.009765625
1870.823486328125, 1854.290283203125, -1428.4599609375
1865.509033203125, 1825.1195068359375, 1983.333984375
1860.1417236328125, 1797.06396484375, 1983.333984375
1854.72216796875, 1793.2528076171875, 1983.333984375
1849.25048828125, 1801.5128173828125, 1983.333984375
1843.727294921875, 1809.7728271484375, 1983.333984375
1838.15283203125, 1818.0328369140625, 1983.333984375
1832.5274658203125, 1826.2928466796875, 1677.718994140625
1826.8515625, 1834.5533447265625, 734.5300903320312
1821.125732421875, 1842.8135986328125, -1264.3236083984375
1815.35009765625, 1851.0738525390625, -1943.3089599609375
1809.5252685546875, 1859.333984375, -4200.29931640625
1803.6514892578125, 1867.5941162109375, -7000.0
1797.7291259765625, 1875.8546142578125, -7000.0
1791.7589111328125, 1884.1148681640625, -7000.0
1785.7408447265625, 1891.99951171875, -7000.0
1779.6756591796875, 1890.6729736328125, -7000.0
1773.5635986328125, 1861.5023193359375, -7000.0
1767.405029296875, 1832.33203125, -7000.0
1761.2005615234375, 1803.161376953125, -7000.0
1754.9505615234375, 1773.99072265625, -5482.966796875
1748.6553955078125, 1744.8203125, -1423.8927001953125
1742.3155517578125, 1715.649658203125, 779.1668701171875
1735.931396484375, 1686.47900390625, 1983.333984375
1729.5035400390625, 1659.0203857421875, 1983.333984375
1723.0322265625, 1667.2803955078125, 1983.333984375
1716.5179443359375, 1675.5404052734375, 1983.333984375
1709.9613037109375, 1683.80029296875, 1983.333984375
1703.362548828125, 1692.0604248046875, 1983.333984375
1696.72216796875, 1700.3204345703125, 552.108642578125
1690.040771484375, 1708.5806884765625, -1077.6578369140625
1683.3187255859375, 1716.8408203125, -1514.5755615234375
1676.556396484375, 1725.1009521484375, -3648.896240234375
1669.75439453125, 1733.361083984375, -7000.0
1662.9132080078125, 1741.621337890625, -7000.0
1656.033203125, 1749.881591796875, -7000.0
1649.11474609375, 1757.7608642578125, -7000.0
1642.1585693359375, 1756.414306640625, -7000.0
1635.1650390625, 1727.243896484375, -7000.0
1628.1346435546875, 1698.0733642578125, -7000.0
1621.06787109375, 1668.90283203125, -7000.0
1613.965087890625, 1639.732421875, -6253.41650390625
1606.8270263671875, 1610.5618896484375, -3022.72265625
1599.6539306640625, 1581.3914794921875, -262.3695373535156
1592.4464111328125, 1552.2208251953125, 1983.333984375
1585.205078125, 1524.201171875, 1983.333984375
1577.93017578125, 1520.408203125, 1983.333984375
1570.6224365234375, 1528.6680908203125, 1983.333984375
1563.2822265625, 1536.9293212890625, 1983.333984375
1555.91015625, 1545.1890869140625, 1983.333984375
1548.506591796875, 1553.4495849609375, 397.6497802734375
1541.0721435546875, 1561.709716796875, -1465.2886962890625
1533.6072998046875, 1569.9698486328125, -2208.47900390625
1526.1126708984375, 1578.22998046875, -4717.568359375
1518.588623046875, 1586.4901123046875, -7000.0
1511.03564453125, 1594.750244140625, -7000.0
1503.4544677734375, 1603.0103759765625, -7000.0
1495.845458984375, 1611.270751953125, -7000.0
1488.2091064453125, 1619.142578125, -7000.0
1480.5460205078125, 1617.7706298828125, -7000.0
1472.8568115234375, 1588.600341796875, -7000.0
1465.141845703125, 1559.4300537109375, -7000.0
1457.4017333984375, 1530.259521484375, -7000.0
1449.636962890625, 1501.0892333984375, -7000.0
1441.84814453125, 1471.9188232421875, -6746.5361328125
1434.0357666015625, 1442.748291015625, -4061.466064453125
1426.2003173828125, 1413.577880859375, -1895.0361328125
1418.3424072265625, 1384.4075927734375, 993.8877563476562
1410.462646484375, 1356.4100341796875, 1983.333984375
